"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","UR_Media","Vel_Vent_Media"
"387",83309,"13/07/1961",1200,0,NA,16.4,NA,NA,NA
"388",83309,"14/07/1961",0,NA,32.4,NA,NA,58.75,2.333333
"389",83309,"14/07/1961",1200,0,NA,18.2,NA,NA,NA
"390",83309,"15/07/1961",0,NA,31.6,NA,NA,58.5,2.666667
"391",83309,"15/07/1961",1200,0,NA,15,NA,NA,NA
"392",83309,"16/07/1961",0,NA,31.8,NA,NA,56.75,1.333333
"393",83309,"16/07/1961",1200,0,NA,16.1,NA,NA,NA
"394",83309,"17/07/1961",0,NA,32.6,NA,NA,61.5,1.666667
"395",83309,"17/07/1961",1200,0,NA,16.7,NA,NA,NA
"396",83309,"18/07/1961",0,NA,33.3,NA,NA,57.5,2
"397",83309,"18/07/1961",1200,0,NA,17.6,NA,NA,NA
"398",83309,"19/07/1961",0,NA,33.6,NA,NA,59.25,2.333333
"399",83309,"19/07/1961",1200,0,NA,17.9,NA,NA,NA
"400",83309,"20/07/1961",0,NA,34.1,NA,NA,54.5,2
"401",83309,"20/07/1961",1200,0,NA,18.6,NA,NA,NA
"402",83309,"21/07/1961",0,NA,34.5,NA,NA,54.5,0
"403",83309,"21/07/1961",1200,0,NA,18.5,NA,NA,NA
"404",83309,"22/07/1961",0,NA,30.8,NA,NA,71.25,2
"405",83309,"22/07/1961",1200,0,NA,16,NA,NA,NA
"406",83309,"23/07/1961",0,NA,33.3,NA,NA,63.75,1
"407",83309,"23/07/1961",1200,0,NA,15.9,NA,NA,NA
"408",83309,"24/07/1961",0,NA,33.2,NA,NA,59.25,2
"409",83309,"24/07/1961",1200,0,NA,16.1,NA,NA,NA
"410",83309,"25/07/1961",0,NA,33.4,NA,NA,60.25,2.666667
"411",83309,"25/07/1961",1200,0,NA,15.8,NA,NA,NA
"412",83309,"26/07/1961",0,NA,33.8,NA,NA,61.75,1.666667
"413",83309,"26/07/1961",1200,0,NA,17.4,NA,NA,NA
"414",83309,"27/07/1961",0,NA,33,NA,NA,61,1.333333
"415",83309,"27/07/1961",1200,0,NA,17.1,NA,NA,NA
"416",83309,"28/07/1961",0,NA,28.6,NA,NA,69.25,2
"417",83309,"28/07/1961",1200,0,NA,17,NA,NA,NA
"418",83309,"29/07/1961",0,NA,31.6,NA,NA,67.5,2
"419",83309,"29/07/1961",1200,0,NA,15.9,NA,NA,NA
"420",83309,"30/07/1961",0,NA,33.5,NA,NA,65,1.666667
"421",83309,"30/07/1961",1200,0,NA,14.6,NA,NA,NA
"422",83309,"31/07/1961",0,NA,33.2,NA,NA,60,1
"423",83309,"31/07/1961",1200,0,NA,14.1,NA,NA,NA
"424",83309,"01/08/1961",0,NA,33.5,NA,NA,64.75,1
"425",83309,"01/08/1961",1200,0,NA,14.2,NA,NA,NA
"426",83309,"02/08/1961",0,NA,34.4,NA,NA,57.25,1
"427",83309,"02/08/1961",1200,0,NA,14.2,NA,NA,NA
"428",83309,"03/08/1961",0,NA,34.1,NA,NA,57.75,1.333333
"429",83309,"03/08/1961",1200,0,NA,15,NA,NA,NA
"430",83309,"04/08/1961",0,NA,34,NA,NA,53.75,2
"431",83309,"04/08/1961",1200,0,NA,15.7,NA,NA,NA
"432",83309,"05/08/1961",0,NA,34.6,NA,NA,48.75,1.333333
"433",83309,"05/08/1961",1200,0,NA,16.8,NA,NA,NA
"434",83309,"06/08/1961",0,NA,34.4,NA,NA,48.5,3.333333
"435",83309,"06/08/1961",1200,0,NA,18,NA,NA,NA
"436",83309,"07/08/1961",0,NA,35.5,NA,NA,55.25,1
"437",83309,"07/08/1961",1200,0,NA,15.3,NA,NA,NA
"438",83309,"08/08/1961",0,NA,36.1,NA,NA,54.25,2
"439",83309,"08/08/1961",1200,0,NA,15.5,NA,NA,NA
"440",83309,"09/08/1961",0,NA,35.1,NA,NA,49.5,1
"441",83309,"09/08/1961",1200,0,NA,16.1,NA,NA,NA
"442",83309,"10/08/1961",0,NA,34.5,NA,NA,47.5,2.666667
"443",83309,"10/08/1961",1200,0,NA,17.7,NA,NA,NA
"444",83309,"11/08/1961",0,NA,35.1,NA,NA,51.75,2
"445",83309,"11/08/1961",1200,0,NA,15.8,NA,NA,NA
"446",83309,"12/08/1961",0,NA,35.6,NA,NA,46.5,2
"447",83309,"12/08/1961",1200,0,NA,15.3,NA,NA,NA
"448",83309,"13/08/1961",0,NA,35.8,NA,NA,52.5,1
"449",83309,"13/08/1961",1200,0,NA,19.7,NA,NA,NA
"450",83309,"14/08/1961",0,NA,35.9,NA,NA,41,1.666667
"451",83309,"14/08/1961",1200,0,NA,20.5,NA,NA,NA
"452",83309,"15/08/1961",0,NA,35,NA,NA,47.25,1.333333
"453",83309,"15/08/1961",1200,0,NA,19,NA,NA,NA
"454",83309,"16/08/1961",0,NA,35.5,NA,NA,45.75,1.666667
"455",83309,"16/08/1961",1200,0,NA,17.3,NA,NA,NA
"456",83309,"17/08/1961",0,NA,36.1,NA,NA,47,1.333333
"457",83309,"17/08/1961",1200,0,NA,15.8,NA,NA,NA
"458",83309,"18/08/1961",0,NA,36.3,NA,NA,52,1
"459",83309,"18/08/1961",1200,0,NA,16.7,NA,NA,NA
"460",83309,"19/08/1961",0,NA,37.1,NA,NA,46.75,1
"461",83309,"19/08/1961",1200,0,NA,20,NA,NA,NA
"462",83309,"20/08/1961",0,NA,37.2,NA,NA,45.5,2
"463",83309,"20/08/1961",1200,0,NA,18.9,NA,NA,NA
"464",83309,"21/08/1961",0,NA,36.7,NA,NA,47,1.333333
"465",83309,"21/08/1961",1200,0,NA,17.6,NA,NA,NA
"466",83309,"22/08/1961",0,NA,37.4,NA,NA,44.5,1
"467",83309,"22/08/1961",1200,0,NA,18.7,NA,NA,NA
"468",83309,"23/08/1961",0,NA,37.6,NA,NA,45.5,1
"469",83309,"23/08/1961",1200,0,NA,19.5,NA,NA,NA
"470",83309,"24/08/1961",0,NA,38,NA,NA,46.5,2.333333
"471",83309,"24/08/1961",1200,0,NA,22.5,NA,NA,NA
"472",83309,"25/08/1961",0,NA,36.4,NA,NA,50,2
"473",83309,"25/08/1961",1200,0,NA,21.5,NA,NA,NA
"474",83309,"26/08/1961",0,NA,37,NA,NA,48.25,3.333333
"475",83309,"26/08/1961",1200,0,NA,22,NA,NA,NA
"476",83309,"27/08/1961",0,NA,36.8,NA,NA,56.25,0.666667
"477",83309,"27/08/1961",1200,0,NA,22.2,NA,NA,NA
"478",83309,"28/08/1961",0,NA,38.3,NA,NA,48,1.333333
"479",83309,"28/08/1961",1200,0.4,NA,22,NA,NA,NA
"480",83309,"29/08/1961",0,NA,37.8,NA,NA,49.5,2.666667
"481",83309,"29/08/1961",1200,0,NA,21.1,NA,NA,NA
"482",83309,"30/08/1961",0,NA,35.8,NA,NA,60.5,0.333333
"483",83309,"30/08/1961",1200,0,NA,21.4,NA,NA,NA
"484",83309,"31/08/1961",0,NA,34.5,NA,NA,72,0.333333
"485",83309,"31/08/1961",1200,47.9,NA,20.6,NA,NA,NA
"486",83309,"01/09/1961",0,NA,36.8,NA,NA,58.75,0.333333
"487",83309,"01/09/1961",1200,0,NA,22,NA,NA,NA
"488",83309,"02/09/1961",0,NA,37.6,NA,NA,50,1.333333
"489",83309,"02/09/1961",1200,0,NA,20.7,NA,NA,NA
"490",83309,"03/09/1961",0,NA,37.9,NA,NA,50,1.333333
"491",83309,"03/09/1961",1200,0,NA,19.7,NA,NA,NA
"492",83309,"04/09/1961",0,NA,37.1,NA,NA,51,0.666667
"493",83309,"04/09/1961",1200,0,NA,21.5,NA,NA,NA
"494",83309,"05/09/1961",0,NA,34.4,NA,NA,70,0.666667
"495",83309,"05/09/1961",1200,0,NA,21.8,NA,NA,NA
"496",83309,"06/09/1961",0,NA,32.3,NA,NA,62.25,1.666667
"497",83309,"06/09/1961",1200,2.1,NA,18.7,NA,NA,NA
"498",83309,"07/09/1961",0,NA,34.6,NA,NA,60,2
"499",83309,"07/09/1961",1200,0,NA,18.2,NA,NA,NA
"500",83309,"08/09/1961",0,NA,34.4,NA,NA,60,2
"501",83309,"08/09/1961",1200,0,NA,21.4,NA,NA,NA
"502",83309,"09/09/1961",0,NA,33.6,NA,NA,70,0
"503",83309,"09/09/1961",1200,0,NA,20.4,NA,NA,NA
"504",83309,"10/09/1961",0,NA,36,NA,NA,67.5,1.333333
"505",83309,"10/09/1961",1200,0,NA,22.9,NA,NA,NA
"506",83309,"11/09/1961",0,NA,36.7,NA,NA,54.25,1.333333
"507",83309,"11/09/1961",1200,0,NA,19.3,NA,NA,NA
"508",83309,"12/09/1961",0,NA,37.5,NA,NA,47.5,0.666667
"509",83309,"12/09/1961",1200,0,NA,20.7,NA,NA,NA
"510",83309,"13/09/1961",0,NA,37.8,NA,NA,52,1
"511",83309,"13/09/1961",1200,0,NA,22.3,NA,NA,NA
"512",83309,"14/09/1961",0,NA,37.8,NA,NA,52.25,2
"513",83309,"14/09/1961",1200,0,NA,22.3,NA,NA,NA
"514",83309,"15/09/1961",0,NA,37.4,NA,NA,60,1.333333
"515",83309,"15/09/1961",1200,0,NA,20.9,NA,NA,NA
"516",83309,"16/09/1961",0,NA,35,NA,NA,66,2
"517",83309,"16/09/1961",1200,0,NA,22.5,NA,NA,NA
"518",83309,"17/09/1961",0,NA,34.8,NA,NA,69.25,0.666667
"519",83309,"17/09/1961",1200,0,NA,22.6,NA,NA,NA
"520",83309,"18/09/1961",0,NA,34.4,NA,NA,67.5,1.666667
"521",83309,"18/09/1961",1200,1.4,NA,21.4,NA,NA,NA
"522",83309,"19/09/1961",0,NA,35.4,NA,NA,62.5,2
"523",83309,"19/09/1961",1200,0,NA,21.1,NA,NA,NA
"524",83309,"20/09/1961",0,NA,37.2,NA,NA,58.5,1
"525",83309,"20/09/1961",1200,0,NA,23.1,NA,NA,NA
"526",83309,"21/09/1961",0,NA,36.9,NA,NA,56.75,0.666667
"527",83309,"21/09/1961",1200,0,NA,21.9,NA,NA,NA
"528",83309,"22/09/1961",0,NA,34,NA,NA,71.5,1
"529",83309,"22/09/1961",1200,4.6,NA,21.9,NA,NA,NA
"530",83309,"23/09/1961",0,NA,36.8,NA,NA,62.5,0
"531",83309,"23/09/1961",1200,0,NA,20.1,NA,NA,NA
"532",83309,"24/09/1961",0,NA,37.2,NA,NA,58.75,1
"533",83309,"24/09/1961",1200,0,NA,22.2,NA,NA,NA
"534",83309,"25/09/1961",0,NA,35.6,NA,NA,63.5,0.333333
"535",83309,"25/09/1961",1200,1,NA,20.7,NA,NA,NA
"536",83309,"26/09/1961",0,NA,37.4,NA,NA,55.25,0.666667
"537",83309,"26/09/1961",1200,0,NA,22.9,NA,NA,NA
"538",83309,"27/09/1961",0,NA,37.6,NA,NA,54,1.666667
"539",83309,"27/09/1961",1200,0,NA,22.5,NA,NA,NA
"540",83309,"28/09/1961",0,NA,38.6,NA,NA,47.25,4
"541",83309,"28/09/1961",1200,0,NA,20.5,NA,NA,NA
"542",83309,"29/09/1961",0,NA,29.7,NA,NA,48.25,7
"543",83309,"29/09/1961",1200,0,NA,16.6,NA,NA,NA
"544",83309,"30/09/1961",0,NA,31.2,NA,NA,52.5,0.333333
"545",83309,"30/09/1961",1200,0,NA,15.1,NA,NA,NA
"546",83309,"01/10/1961",0,NA,35.7,NA,NA,55.75,0.666667
"547",83309,"01/10/1961",1200,0,NA,16.4,NA,NA,NA
"548",83309,"02/10/1961",0,NA,35.8,NA,NA,52.75,1.666667
"549",83309,"02/10/1961",1200,0,NA,21,NA,NA,NA
"550",83309,"03/10/1961",0,NA,32.3,NA,NA,67,1
"551",83309,"03/10/1961",1200,0,NA,22.8,NA,NA,NA
"552",83309,"04/10/1961",0,NA,35.8,NA,NA,59.25,0
"553",83309,"04/10/1961",1200,0.3,NA,22.3,NA,NA,NA
"554",83309,"05/10/1961",0,NA,37.9,NA,NA,65.5,0.666667
"555",83309,"05/10/1961",1200,0,NA,21.1,NA,NA,NA
"556",83309,"06/10/1961",0,NA,34.9,NA,NA,71.25,0
"557",83309,"06/10/1961",1200,4.5,NA,21.6,NA,NA,NA
"558",83309,"07/10/1961",0,NA,35.5,NA,NA,64.75,0.666667
"559",83309,"07/10/1961",1200,0,NA,21.4,NA,NA,NA
"560",83309,"08/10/1961",0,NA,35.2,NA,NA,71,0.666667
"561",83309,"08/10/1961",1200,3.8,NA,20.2,NA,NA,NA
"562",83309,"09/10/1961",0,NA,36.7,NA,NA,54,1.666667
"563",83309,"09/10/1961",1200,0,NA,22.4,NA,NA,NA
"564",83309,"10/10/1961",0,NA,26.4,NA,NA,90.75,0.333333
"565",83309,"10/10/1961",1200,11.5,NA,20,NA,NA,NA
"566",83309,"11/10/1961",0,NA,33.4,NA,NA,76.75,0
"567",83309,"11/10/1961",1200,5.6,NA,19.4,NA,NA,NA
"568",83309,"12/10/1961",0,NA,34,NA,NA,68.5,2.666667
"569",83309,"12/10/1961",1200,0.2,NA,21.3,NA,NA,NA
"570",83309,"13/10/1961",0,NA,34.6,NA,NA,70.5,1.666667
"571",83309,"13/10/1961",1200,0,NA,22.2,NA,NA,NA
"572",83309,"14/10/1961",0,NA,29.4,NA,NA,87.25,0.666667
"573",83309,"14/10/1961",1200,0,NA,19.4,NA,NA,NA
"574",83309,"15/10/1961",0,NA,31.2,NA,NA,81.25,1
"575",83309,"15/10/1961",1200,7.9,NA,19.3,NA,NA,NA
"576",83309,"16/10/1961",0,NA,34,NA,NA,75,0
"577",83309,"16/10/1961",1200,0,NA,21.2,NA,NA,NA
"578",83309,"17/10/1961",0,NA,36.6,NA,NA,74,1.666667
"579",83309,"17/10/1961",1200,0,NA,21.6,NA,NA,NA
"580",83309,"18/10/1961",0,NA,32,NA,NA,82.75,1
"581",83309,"18/10/1961",1200,5,NA,21.6,NA,NA,NA
"582",83309,"19/10/1961",0,NA,33.6,NA,NA,70.5,1
"583",83309,"19/10/1961",1200,20.4,NA,21.5,NA,NA,NA
"584",83309,"20/10/1961",0,NA,35.8,NA,NA,66.5,0.333333
"585",83309,"20/10/1961",1200,0,NA,22,NA,NA,NA
"586",83309,"21/10/1961",0,NA,34.6,NA,NA,76.25,1.666667
"587",83309,"21/10/1961",1200,1,NA,22.4,NA,NA,NA
"588",83309,"22/10/1961",0,NA,31.6,NA,NA,75.75,2
"589",83309,"22/10/1961",1200,1,NA,22.5,NA,NA,NA
"590",83309,"23/10/1961",0,NA,36,NA,NA,71.25,0.333333
"591",83309,"23/10/1961",1200,0,NA,21.5,NA,NA,NA
"592",83309,"24/10/1961",0,NA,37.3,NA,NA,63.5,0.333333
"593",83309,"24/10/1961",1200,0.8,NA,22,NA,NA,NA
"594",83309,"25/10/1961",0,NA,38,NA,NA,62.75,1.666667
"595",83309,"25/10/1961",1200,0,NA,21.3,NA,NA,NA
"596",83309,"26/10/1961",0,NA,36,NA,NA,74.5,0.333333
"597",83309,"26/10/1961",1200,0,NA,22,NA,NA,NA
"598",83309,"27/10/1961",0,NA,26.4,NA,NA,92.25,0
"599",83309,"27/10/1961",1200,30.4,NA,21,NA,NA,NA
"600",83309,"28/10/1961",0,NA,32.6,NA,NA,79.75,0
"601",83309,"28/10/1961",1200,20.2,NA,20.6,NA,NA,NA
"602",83309,"29/10/1961",0,NA,31.4,NA,NA,71.5,1.333333
"603",83309,"29/10/1961",1200,0.1,NA,20.8,NA,NA,NA
"604",83309,"30/10/1961",0,NA,32.3,NA,NA,73.25,1
"605",83309,"30/10/1961",1200,0,NA,21,NA,NA,NA
"606",83309,"31/10/1961",0,NA,31.8,NA,NA,74.25,3.333333
"607",83309,"31/10/1961",1200,0,NA,20.2,NA,NA,NA
"608",83309,"01/11/1961",0,NA,31.8,NA,NA,84.25,0.666667
"609",83309,"01/11/1961",1200,0,NA,20.8,NA,NA,NA
"610",83309,"02/11/1961",0,NA,30.8,NA,NA,87,0.666667
"611",83309,"02/11/1961",1200,21.5,NA,21.2,NA,NA,NA
"612",83309,"03/11/1961",0,NA,30.4,NA,NA,79.25,1.333333
"613",83309,"03/11/1961",1200,3.8,NA,21.6,NA,NA,NA
"614",83309,"04/11/1961",0,NA,31,NA,NA,83,0.333333
"615",83309,"04/11/1961",1200,0,NA,21.5,NA,NA,NA
"616",83309,"05/11/1961",0,NA,32.8,NA,NA,76.25,1.333333
"617",83309,"05/11/1961",1200,17.2,NA,20.5,NA,NA,NA
"618",83309,"06/11/1961",0,NA,34,NA,NA,81.5,0.666667
"619",83309,"06/11/1961",1200,0,NA,22,NA,NA,NA
"620",83309,"07/11/1961",0,NA,31,NA,NA,92.25,1.333333
"621",83309,"07/11/1961",1200,23.3,NA,21.4,NA,NA,NA
"622",83309,"08/11/1961",0,NA,30.5,NA,NA,80.75,0.666667
"623",83309,"08/11/1961",1200,10.6,NA,22.4,NA,NA,NA
"624",83309,"09/11/1961",0,NA,34.8,NA,NA,68,0
"625",83309,"09/11/1961",1200,0,NA,20.7,NA,NA,NA
"626",83309,"10/11/1961",0,NA,32.4,NA,NA,81.75,1
"627",83309,"10/11/1961",1200,0,NA,22.1,NA,NA,NA
"628",83309,"11/11/1961",0,NA,32.1,NA,NA,83.25,0.333333
"629",83309,"11/11/1961",1200,33.7,NA,21.5,NA,NA,NA
"630",83309,"12/11/1961",0,NA,33.3,NA,NA,83,0
"631",83309,"12/11/1961",1200,0.5,NA,20.2,NA,NA,NA
"632",83309,"13/11/1961",0,NA,31,NA,NA,78.5,0.666667
"633",83309,"13/11/1961",1200,0,NA,20.2,NA,NA,NA
"634",83309,"14/11/1961",0,NA,31.6,NA,NA,79.5,0.666667
"635",83309,"14/11/1961",1200,0,NA,21.6,NA,NA,NA
"636",83309,"15/11/1961",0,NA,29.7,NA,NA,86,1
"637",83309,"15/11/1961",1200,4.5,NA,21.9,NA,NA,NA
"638",83309,"16/11/1961",0,NA,33.6,NA,NA,70.75,0.666667
"639",83309,"16/11/1961",1200,0.4,NA,21.1,NA,NA,NA
"640",83309,"17/11/1961",0,NA,35.8,NA,NA,66.25,0
"641",83309,"17/11/1961",1200,0,NA,21.6,NA,NA,NA
"642",83309,"18/11/1961",0,NA,36,NA,NA,79.5,0
"643",83309,"18/11/1961",1200,0,NA,22.5,NA,NA,NA
"644",83309,"19/11/1961",0,NA,32.8,NA,NA,83.5,0.333333
"645",83309,"19/11/1961",1200,51.2,NA,21,NA,NA,NA
"646",83309,"20/11/1961",0,NA,33.2,NA,NA,69.25,2
"647",83309,"20/11/1961",1200,0.6,NA,22,NA,NA,NA
"648",83309,"21/11/1961",0,NA,33.6,NA,NA,86.5,0.333333
"649",83309,"21/11/1961",1200,0,NA,22,NA,NA,NA
"650",83309,"22/11/1961",0,NA,33.4,NA,NA,86,0
"651",83309,"22/11/1961",1200,0,NA,22.5,NA,NA,NA
"652",83309,"23/11/1961",0,NA,33.2,NA,NA,83,0.666667
"653",83309,"23/11/1961",1200,3.2,NA,21,NA,NA,NA
"654",83309,"24/11/1961",0,NA,34.2,NA,NA,71.5,1.333333
"655",83309,"24/11/1961",1200,4.8,NA,21.6,NA,NA,NA
"656",83309,"25/11/1961",0,NA,30.2,NA,NA,81.5,0.333333
"657",83309,"25/11/1961",1200,0,NA,22.4,NA,NA,NA
"658",83309,"26/11/1961",0,NA,33.8,NA,NA,79.25,1
"659",83309,"26/11/1961",1200,0,NA,22.4,NA,NA,NA
"660",83309,"27/11/1961",0,NA,30.5,NA,NA,86.25,1
"661",83309,"27/11/1961",1200,12.7,NA,21.1,NA,NA,NA
"662",83309,"28/11/1961",0,NA,34.6,NA,NA,75.5,0.333333
"663",83309,"28/11/1961",1200,0,NA,21.4,NA,NA,NA
"664",83309,"29/11/1961",0,NA,35.4,NA,NA,74.75,0.666667
"665",83309,"29/11/1961",1200,0,NA,21.8,NA,NA,NA
"666",83309,"30/11/1961",0,NA,35,NA,NA,69.5,1.333333
"667",83309,"30/11/1961",1200,0,NA,22,NA,NA,NA
"668",83309,"01/12/1961",0,NA,35.4,NA,NA,72,1.333333
"669",83309,"01/12/1961",1200,0,NA,22.1,NA,NA,NA
"670",83309,"02/12/1961",0,NA,29.8,NA,NA,89.5,0.333333
"671",83309,"02/12/1961",1200,91.4,NA,20.2,NA,NA,NA
"672",83309,"03/12/1961",0,NA,31.6,NA,NA,85,0
"673",83309,"03/12/1961",1200,1.1,NA,21.4,NA,NA,NA
"674",83309,"04/12/1961",0,NA,29.2,NA,NA,83.5,0.333333
"675",83309,"04/12/1961",1200,0,NA,21.5,NA,NA,NA
"676",83309,"05/12/1961",0,NA,32.2,NA,NA,81.75,0
"677",83309,"05/12/1961",1200,1,NA,22.4,NA,NA,NA
"678",83309,"06/12/1961",0,NA,31.6,NA,NA,80.25,0
"679",83309,"06/12/1961",1200,0,NA,21.7,NA,NA,NA
"680",83309,"07/12/1961",0,NA,31.6,NA,NA,85,0
"681",83309,"07/12/1961",1200,0,NA,21.6,NA,NA,NA
"682",83309,"08/12/1961",0,NA,32.9,NA,NA,76.5,2.333333
"683",83309,"08/12/1961",1200,16.1,NA,20.7,NA,NA,NA
"684",83309,"09/12/1961",0,NA,30.8,NA,NA,89.5,0
"685",83309,"09/12/1961",1200,5.9,NA,22.1,NA,NA,NA
"686",83309,"10/12/1961",0,NA,30,NA,NA,85.75,0
"687",83309,"10/12/1961",1200,14.6,NA,21.9,NA,NA,NA
"688",83309,"11/12/1961",0,NA,30.6,NA,NA,95.25,0.333333
"689",83309,"11/12/1961",1200,12.8,NA,21.7,NA,NA,NA
"690",83309,"12/12/1961",0,NA,28.4,NA,NA,87.75,0.666667
"691",83309,"12/12/1961",1200,8.5,NA,20.6,NA,NA,NA
"692",83309,"13/12/1961",0,NA,31.8,NA,NA,82.75,0
"693",83309,"13/12/1961",1200,0,NA,20.3,NA,NA,NA
"694",83309,"14/12/1961",0,NA,32,NA,NA,84.75,0.333333
"695",83309,"14/12/1961",1200,1.7,NA,22.5,NA,NA,NA
"696",83309,"15/12/1961",0,NA,30.8,NA,NA,85.25,0.333333
"697",83309,"15/12/1961",1200,65.5,NA,21.4,NA,NA,NA
"698",83309,"16/12/1961",0,NA,28.8,NA,NA,85,3.666667
"699",83309,"16/12/1961",1200,18.4,NA,20.6,NA,NA,NA
"700",83309,"17/12/1961",0,NA,28.4,NA,NA,87.25,2
"701",83309,"17/12/1961",1200,0,NA,22,NA,NA,NA
"702",83309,"18/12/1961",0,NA,28.6,NA,NA,85.75,1.666667
"703",83309,"18/12/1961",1200,34.7,NA,21.6,NA,NA,NA
"704",83309,"19/12/1961",0,NA,29.4,NA,NA,91.5,0.333333
"705",83309,"19/12/1961",1200,0,NA,22,NA,NA,NA
"706",83309,"20/12/1961",0,NA,29.6,NA,NA,87.5,0.333333
"707",83309,"20/12/1961",1200,38.4,NA,21.4,NA,NA,NA
"708",83309,"21/12/1961",0,NA,31.6,NA,NA,84.5,0.666667
"709",83309,"21/12/1961",1200,0,NA,20.9,NA,NA,NA
"710",83309,"22/12/1961",0,NA,32.8,NA,NA,80.5,0
"711",83309,"22/12/1961",1200,20.6,NA,21.8,NA,NA,NA
"712",83309,"23/12/1961",0,NA,32.4,NA,NA,85.25,0.333333
"713",83309,"23/12/1961",1200,0,NA,20.6,NA,NA,NA
"714",83309,"24/12/1961",0,NA,32.1,NA,NA,82.25,0
"715",83309,"24/12/1961",1200,15.4,NA,21.1,NA,NA,NA
"716",83309,"25/12/1961",0,NA,30.2,NA,NA,89.5,0.333333
"717",83309,"25/12/1961",1200,1.4,NA,22,NA,NA,NA
"718",83309,"26/12/1961",0,NA,32.4,NA,NA,77.75,0.666667
"719",83309,"26/12/1961",1200,2.8,NA,22.3,NA,NA,NA
"720",83309,"27/12/1961",0,NA,30,NA,NA,86,1
"721",83309,"27/12/1961",1200,25.7,NA,22,NA,NA,NA
"722",83309,"28/12/1961",0,NA,31.2,NA,NA,81.5,0.666667
"723",83309,"28/12/1961",1200,0.9,NA,22.2,NA,NA,NA
"724",83309,"29/12/1961",0,NA,32.2,NA,NA,78.5,1
"725",83309,"29/12/1961",1200,0,NA,22.4,NA,NA,NA
"726",83309,"30/12/1961",0,NA,30.4,NA,NA,85.5,0.333333
"727",83309,"30/12/1961",1200,0,NA,22.5,NA,NA,NA
"728",83309,"31/12/1961",0,NA,31.5,NA,NA,89.75,2
"729",83309,"31/12/1961",1200,8.9,NA,23.2,NA,NA,NA
"730",83309,"01/01/1962",0,NA,32,NA,NA,86,0.333333
"731",83309,"01/01/1962",1200,15.9,NA,22.8,NA,NA,NA
"732",83309,"02/01/1962",0,NA,31.8,NA,NA,87,1
"733",83309,"02/01/1962",1200,3.6,NA,23.5,NA,NA,NA
"734",83309,"03/01/1962",0,NA,30.4,NA,NA,88,0.333333
"735",83309,"03/01/1962",1200,3.3,NA,22.5,NA,NA,NA
"736",83309,"04/01/1962",0,NA,29.6,NA,NA,87,1.333333
"737",83309,"04/01/1962",1200,49.2,NA,22.5,NA,NA,NA
"738",83309,"05/01/1962",0,NA,30,NA,NA,87.5,0.666667
"739",83309,"05/01/1962",1200,0.6,NA,23,NA,NA,NA
"740",83309,"06/01/1962",0,NA,32.2,NA,NA,86.5,3
"741",83309,"06/01/1962",1200,13.2,NA,22.4,NA,NA,NA
"742",83309,"07/01/1962",0,NA,30.4,NA,NA,87.5,0.333333
"743",83309,"07/01/1962",1200,93.2,NA,22.6,NA,NA,NA
"744",83309,"08/01/1962",0,NA,30.4,NA,NA,77,0.333333
"745",83309,"08/01/1962",1200,8.1,NA,22.6,NA,NA,NA
"746",83309,"09/01/1962",0,NA,31,NA,NA,88.25,0.333333
"747",83309,"09/01/1962",1200,10.4,NA,22.4,NA,NA,NA
"748",83309,"10/01/1962",0,NA,31.4,NA,NA,90.75,0.333333
"749",83309,"10/01/1962",1200,0.1,NA,22.6,NA,NA,NA
"750",83309,"11/01/1962",0,NA,32.8,NA,NA,79,1
"751",83309,"11/01/1962",1200,2.7,NA,22.9,NA,NA,NA
"752",83309,"12/01/1962",0,NA,31.2,NA,NA,88.25,0.333333
"753",83309,"12/01/1962",1200,3.8,NA,21.1,NA,NA,NA
"754",83309,"13/01/1962",0,NA,31.2,NA,NA,86.25,0
"755",83309,"13/01/1962",1200,29.2,NA,21.5,NA,NA,NA
"756",83309,"14/01/1962",0,NA,28.8,NA,NA,88.5,1.666667
"757",83309,"14/01/1962",1200,0.6,NA,23.2,NA,NA,NA
"758",83309,"15/01/1962",0,NA,27.4,NA,NA,93.5,0.333333
"759",83309,"15/01/1962",1200,1.8,NA,22.6,NA,NA,NA
"760",83309,"16/01/1962",0,NA,26.4,NA,NA,89,2.333333
"761",83309,"16/01/1962",1200,7.7,NA,20.3,NA,NA,NA
"762",83309,"17/01/1962",0,NA,29.6,NA,NA,84.75,1
"763",83309,"17/01/1962",1200,4.5,NA,21.6,NA,NA,NA
"764",83309,"18/01/1962",0,NA,28.6,NA,NA,93.5,0.333333
"765",83309,"18/01/1962",1200,11,NA,22,NA,NA,NA
"766",83309,"19/01/1962",0,NA,31,NA,NA,88,0.333333
"767",83309,"19/01/1962",1200,8.2,NA,22.5,NA,NA,NA
"768",83309,"20/01/1962",0,NA,31.7,NA,NA,92,1.333333
"769",83309,"20/01/1962",1200,0.4,NA,22,NA,NA,NA
"770",83309,"21/01/1962",0,NA,31.6,NA,NA,87,2
"771",83309,"21/01/1962",1200,33.3,NA,21.7,NA,NA,NA
"772",83309,"22/01/1962",0,NA,34.3,NA,NA,78.5,2
"773",83309,"22/01/1962",1200,9.8,NA,22.3,NA,NA,NA
"774",83309,"23/01/1962",0,NA,34.4,NA,NA,71.25,1.333333
"775",83309,"23/01/1962",1200,0.1,NA,22.7,NA,NA,NA
"776",83309,"24/01/1962",0,NA,30.2,NA,NA,88.5,0.333333
