"","Estacao","Data","Hora","Precipitacao","TempMaxima","TempMinima","Insolacao","Evaporacao_Piche","Temp_Comp_Media","UR_Media","Vel_Vent_Media","NA"
"9517",83309,"22/08/1976",0,NA,35.7,NA,9.1,6.2,22.66,51.5,0.3,NA
"9518",83309,"22/08/1976",1200,0,NA,13.3,NA,NA,NA,NA,NA,NA
"9519",83309,"23/08/1976",0,NA,36.9,NA,8.6,5.5,25.72,49.75,1.9,NA
"9520",83309,"23/08/1976",1200,0,NA,18,NA,NA,NA,NA,NA,NA
"9521",83309,"24/08/1976",0,NA,37.3,NA,9.5,8,28.26,39.5,3.033333,NA
"9522",83309,"24/08/1976",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"9523",83309,"25/08/1976",0,NA,37.6,NA,8.3,9.4,25.96,49,1.6,NA
"9524",83309,"25/08/1976",1200,0,NA,19,NA,NA,NA,NA,NA,NA
"9525",83309,"26/08/1976",0,NA,36.6,NA,8.5,7.3,26.18,48.5,0.3,NA
"9526",83309,"26/08/1976",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"9527",83309,"27/08/1976",0,NA,36.5,NA,8.3,7.2,25.98,49.5,0.8,NA
"9528",83309,"27/08/1976",1200,0,NA,19.6,NA,NA,NA,NA,NA,NA
"9529",83309,"28/08/1976",0,NA,36.1,NA,5.2,8.3,27.6,53,1.766667,NA
"9530",83309,"28/08/1976",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"9531",83309,"29/08/1976",0,NA,32.7,NA,7,5.4,26.08,58.25,1.1,NA
"9532",83309,"29/08/1976",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"9533",83309,"30/08/1976",0,NA,35.7,NA,7.4,5.2,25.72,55,1.1,NA
"9534",83309,"30/08/1976",1200,0,NA,19.5,NA,NA,NA,NA,NA,NA
"9535",83309,"31/08/1976",0,NA,37.1,NA,9,7.1,25.98,43.75,1.1,NA
"9536",83309,"31/08/1976",1200,0,NA,16.7,NA,NA,NA,NA,NA,NA
"9537",83309,"01/09/1976",0,NA,36.7,NA,8.9,9.7,25.84,47.5,1.1,NA
"9538",83309,"01/09/1976",1200,0,NA,18.6,NA,NA,NA,NA,NA,NA
"9539",83309,"02/09/1976",0,NA,36.8,NA,8.6,7.9,26.38,50.5,0.8,NA
"9540",83309,"02/09/1976",1200,0,NA,19.8,NA,NA,NA,NA,NA,NA
"9541",83309,"03/09/1976",0,NA,36.8,NA,8.3,7.2,27.2,53.5,0.6,NA
"9542",83309,"03/09/1976",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"9543",83309,"04/09/1976",0,NA,36,NA,6.2,6,26.9,59.25,0.8,NA
"9544",83309,"04/09/1976",1200,0,NA,20.9,NA,NA,NA,NA,NA,NA
"9545",83309,"05/09/1976",0,NA,27.3,NA,0,6.1,19.84,79,3.733333,NA
"9546",83309,"05/09/1976",1200,0,NA,17,NA,NA,NA,NA,NA,NA
"9547",83309,"06/09/1976",0,NA,27.1,NA,4.8,2.3,19.5,66.25,2.066667,NA
"9548",83309,"06/09/1976",1200,0,NA,14.5,NA,NA,NA,NA,NA,NA
"9549",83309,"07/09/1976",0,NA,27.5,NA,6.6,3.1,19.88,70,1.9,NA
"9550",83309,"07/09/1976",1200,0,NA,15.3,NA,NA,NA,NA,NA,NA
"9551",83309,"08/09/1976",0,NA,22.1,NA,0.6,4.9,18.34,70.5,2.566667,NA
"9552",83309,"08/09/1976",1200,0,NA,16.2,NA,NA,NA,NA,NA,NA
"9553",83309,"09/09/1976",0,NA,32,NA,9.8,1.9,21.88,55.75,1.1,NA
"9554",83309,"09/09/1976",1200,0,NA,13.6,NA,NA,NA,NA,NA,NA
"9555",83309,"10/09/1976",0,NA,34.9,NA,7.5,4.8,25.6,55.5,0.3,NA
"9556",83309,"10/09/1976",1200,0,NA,16.2,NA,NA,NA,NA,NA,NA
"9557",83309,"11/09/1976",0,NA,30.9,NA,5,6.2,24.2,67.25,1.1,NA
"9558",83309,"11/09/1976",1200,0,NA,19.7,NA,NA,NA,NA,NA,NA
"9559",83309,"12/09/1976",0,NA,36.5,NA,9.2,3.4,26.54,60.5,1.1,NA
"9560",83309,"12/09/1976",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"9561",83309,"13/09/1976",0,NA,35.8,NA,8.4,5.2,27.48,59.5,1.6,NA
"9562",83309,"13/09/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9563",83309,"14/09/1976",0,NA,28.6,NA,3.1,5.9,23.02,77.75,0.6,NA
"9564",83309,"14/09/1976",1200,5.3,NA,19.5,NA,NA,NA,NA,NA,NA
"9565",83309,"15/09/1976",0,NA,34.3,NA,6.6,2.1,25.98,66.75,0.8,NA
"9566",83309,"15/09/1976",1200,0.2,NA,19.9,NA,NA,NA,NA,NA,NA
"9567",83309,"16/09/1976",0,NA,35.9,NA,6.1,4.8,25.86,65.75,1.1,NA
"9568",83309,"16/09/1976",1200,0,NA,20.3,NA,NA,NA,NA,NA,NA
"9569",83309,"17/09/1976",0,NA,37.4,NA,9,4.6,28.24,52.25,1.6,NA
"9570",83309,"17/09/1976",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"9571",83309,"18/09/1976",0,NA,33.7,NA,2.8,7.1,24.16,76,1.766667,NA
"9572",83309,"18/09/1976",1200,0,NA,20.8,NA,NA,NA,NA,NA,NA
"9573",83309,"19/09/1976",0,NA,31.1,NA,4.2,3.2,23.68,72.75,1.6,NA
"9574",83309,"19/09/1976",1200,1.6,NA,19,NA,NA,NA,NA,NA,NA
"9575",83309,"20/09/1976",0,NA,35.7,NA,6.2,3.3,26.58,58.5,0.3,NA
"9576",83309,"20/09/1976",1200,0,NA,18.2,NA,NA,NA,NA,NA,NA
"9577",83309,"21/09/1976",0,NA,36.3,NA,6.6,5.3,26.98,64.75,0.3,NA
"9578",83309,"21/09/1976",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"9579",83309,"22/09/1976",0,NA,35.6,NA,5.5,5.1,27.26,65.5,3.033333,NA
"9580",83309,"22/09/1976",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"9581",83309,"23/09/1976",0,NA,29.9,NA,1.1,3.7,24.64,81.5,0.3,NA
"9582",83309,"23/09/1976",1200,23,NA,21.2,NA,NA,NA,NA,NA,NA
"9583",83309,"24/09/1976",0,NA,34.7,NA,5.5,2,25.56,71.75,0.6,NA
"9584",83309,"24/09/1976",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"9585",83309,"25/09/1976",0,NA,29.6,NA,5.9,3.5,25.04,69.75,2.566667,NA
"9586",83309,"25/09/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9587",83309,"26/09/1976",0,NA,25.8,NA,0.5,3.2,22.8,86,1.4,NA
"9588",83309,"26/09/1976",1200,12.4,NA,19.5,NA,NA,NA,NA,NA,NA
"9589",83309,"27/09/1976",0,NA,32.2,NA,5.4,1.2,24.3,79.75,0.6,NA
"9590",83309,"27/09/1976",1200,0.5,NA,20.2,NA,NA,NA,NA,NA,NA
"9591",83309,"28/09/1976",0,NA,35,NA,9.7,2.2,27.12,62.25,0.9,NA
"9592",83309,"28/09/1976",1200,0.8,NA,19.8,NA,NA,NA,NA,NA,NA
"9593",83309,"29/09/1976",0,NA,36.5,NA,9.6,4.7,28.18,59,2.4,NA
"9594",83309,"29/09/1976",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"9595",83309,"30/09/1976",0,NA,35.9,NA,6.8,5.1,26.78,64.5,1.9,NA
"9596",83309,"30/09/1976",1200,0,NA,23.6,NA,NA,NA,NA,NA,NA
"9597",83309,"01/10/1976",0,NA,34.3,NA,5.7,4.5,26.2,66.5,1.9,NA
"9598",83309,"01/10/1976",1200,0,NA,20.8,NA,NA,NA,NA,NA,NA
"9599",83309,"02/10/1976",0,NA,33.7,NA,6.9,4.7,26.72,69,1.1,NA
"9600",83309,"02/10/1976",1200,0,NA,23.6,NA,NA,NA,NA,NA,NA
"9601",83309,"03/10/1976",0,NA,35.6,NA,10.9,3.6,27.94,61.5,1.1,NA
"9602",83309,"03/10/1976",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"9603",83309,"04/10/1976",0,NA,33.9,NA,7.8,6.2,26.24,74.75,1.6,NA
"9604",83309,"04/10/1976",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"9605",83309,"05/10/1976",0,NA,29.3,NA,0,3.4,22.84,86.25,0.8,NA
"9606",83309,"05/10/1976",1200,47.6,NA,20.3,NA,NA,NA,NA,NA,NA
"9607",83309,"06/10/1976",0,NA,31.7,NA,6.5,1,24.2,77.5,0.6,NA
"9608",83309,"06/10/1976",1200,1,NA,19.7,NA,NA,NA,NA,NA,NA
"9609",83309,"07/10/1976",0,NA,35.1,NA,10,2.9,26.14,65.25,0.3,NA
"9610",83309,"07/10/1976",1200,0,NA,18.5,NA,NA,NA,NA,NA,NA
"9611",83309,"08/10/1976",0,NA,33.5,NA,7.3,4.2,25.1,78.25,1.4,NA
"9612",83309,"08/10/1976",1200,0,NA,20.5,NA,NA,NA,NA,NA,NA
"9613",83309,"09/10/1976",0,NA,31.8,NA,6.6,2.8,25.48,80,0,NA
"9614",83309,"09/10/1976",1200,45.1,NA,21.2,NA,NA,NA,NA,NA,NA
"9615",83309,"10/10/1976",0,NA,33.6,NA,9.6,1.9,26.04,72.75,0.3,NA
"9616",83309,"10/10/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9617",83309,"11/10/1976",0,NA,35.4,NA,11,3.6,27,62.5,0.9,NA
"9618",83309,"11/10/1976",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"9619",83309,"12/10/1976",0,NA,35.6,NA,10.9,5,27.54,60.5,0.6,NA
"9620",83309,"12/10/1976",1200,0,NA,20.4,NA,NA,NA,NA,NA,NA
"9621",83309,"13/10/1976",0,NA,35.8,NA,11.4,5.3,27.7,61,1.6,NA
"9622",83309,"13/10/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9623",83309,"14/10/1976",0,NA,35.7,NA,9.7,4.6,28.44,63.5,1.9,NA
"9624",83309,"14/10/1976",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"9625",83309,"15/10/1976",0,NA,34.4,NA,4.4,5.4,27.96,65.5,0.9,NA
"9626",83309,"15/10/1976",1200,0,NA,23.2,NA,NA,NA,NA,NA,NA
"9627",83309,"16/10/1976",0,NA,35.9,NA,11.2,3.8,28.96,58.25,1.6,NA
"9628",83309,"16/10/1976",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"9629",83309,"17/10/1976",0,NA,33.9,NA,9.1,6.4,27.14,72.5,3.833333,NA
"9630",83309,"17/10/1976",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"9631",83309,"18/10/1976",0,NA,33.5,NA,5.3,3.4,25.4,84.5,2.4,NA
"9632",83309,"18/10/1976",1200,6.9,NA,21.8,NA,NA,NA,NA,NA,NA
"9633",83309,"19/10/1976",0,NA,27.8,NA,0.8,1.7,23.4,90.75,0.9,NA
"9634",83309,"19/10/1976",1200,123.2,NA,21.1,NA,NA,NA,NA,NA,NA
"9635",83309,"20/10/1976",0,NA,25.1,NA,0,1.3,21.36,80.75,3.066667,NA
"9636",83309,"20/10/1976",1200,1,NA,19.2,NA,NA,NA,NA,NA,NA
"9637",83309,"21/10/1976",0,NA,29.6,NA,7.1,1.5,22.76,78.25,1.6,NA
"9638",83309,"21/10/1976",1200,0,NA,16.8,NA,NA,NA,NA,NA,NA
"9639",83309,"22/10/1976",0,NA,34.7,NA,11,2.7,25.66,74.5,0.3,NA
"9640",83309,"22/10/1976",1200,0,NA,18.6,NA,NA,NA,NA,NA,NA
"9641",83309,"23/10/1976",0,NA,32.7,NA,6.8,3.3,25.88,78,0.8,NA
"9642",83309,"23/10/1976",1200,0,NA,22.7,NA,NA,NA,NA,NA,NA
"9643",83309,"24/10/1976",0,NA,33.1,NA,10.6,2.6,26.68,70.75,1.9,NA
"9644",83309,"24/10/1976",1200,1.6,NA,21.5,NA,NA,NA,NA,NA,NA
"9645",83309,"25/10/1976",0,NA,32.5,NA,2.3,3.9,26.48,75,3.033333,NA
"9646",83309,"25/10/1976",1200,0,NA,22.9,NA,NA,NA,NA,NA,NA
"9647",83309,"26/10/1976",0,NA,33.1,NA,4.3,2.4,25.36,85.5,1.6,NA
"9648",83309,"26/10/1976",1200,0.8,NA,22.2,NA,NA,NA,NA,NA,NA
"9649",83309,"27/10/1976",0,NA,30.8,NA,1.5,2,25.36,82,0.6,NA
"9650",83309,"27/10/1976",1200,0.2,NA,22.4,NA,NA,NA,NA,NA,NA
"9651",83309,"28/10/1976",0,NA,33.2,NA,5.2,1.8,26.54,79.5,1.1,NA
"9652",83309,"28/10/1976",1200,0.4,NA,21,NA,NA,NA,NA,NA,NA
"9653",83309,"29/10/1976",0,NA,35.7,NA,8.7,2.2,26.2,76.25,1.1,NA
"9654",83309,"29/10/1976",1200,0.2,NA,21,NA,NA,NA,NA,NA,NA
"9655",83309,"30/10/1976",0,NA,32.1,NA,4.8,1.5,26.34,76.75,0.8,NA
"9656",83309,"30/10/1976",1200,11.2,NA,21.4,NA,NA,NA,NA,NA,NA
"9657",83309,"31/10/1976",0,NA,33.9,NA,7.8,3.7,26.56,77.25,0.6,NA
"9658",83309,"31/10/1976",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"9659",83309,"01/11/1976",0,NA,31.3,NA,1.5,3.1,25.54,78.75,0.9,NA
"9660",83309,"01/11/1976",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"9661",83309,"02/11/1976",0,NA,32.3,NA,2.7,2,25.04,83.75,0,NA
"9662",83309,"02/11/1976",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"9663",83309,"03/11/1976",0,NA,31.8,NA,4.7,2.1,26.14,78,1.9,NA
"9664",83309,"03/11/1976",1200,1.9,NA,22,NA,NA,NA,NA,NA,NA
"9665",83309,"04/11/1976",0,NA,32.9,NA,4.3,2.5,25.74,80,1.6,NA
"9666",83309,"04/11/1976",1200,0,NA,23,NA,NA,NA,NA,NA,NA
"9667",83309,"05/11/1976",0,NA,33.6,NA,5.2,2.6,26.48,71.75,2.4,NA
"9668",83309,"05/11/1976",1200,0.8,NA,22.1,NA,NA,NA,NA,NA,NA
"9669",83309,"06/11/1976",0,NA,26.4,NA,0.5,2.8,22.3,87.75,0.6,NA
"9670",83309,"06/11/1976",1200,38,NA,19.8,NA,NA,NA,NA,NA,NA
"9671",83309,"07/11/1976",0,NA,30.5,NA,9.8,2,22.82,77,0.3,NA
"9672",83309,"07/11/1976",1200,0,NA,17.8,NA,NA,NA,NA,NA,NA
"9673",83309,"08/11/1976",0,NA,31.2,NA,5.8,3.4,24.94,74.25,0,NA
"9674",83309,"08/11/1976",1200,0,NA,20.2,NA,NA,NA,NA,NA,NA
"9675",83309,"09/11/1976",0,NA,34.5,NA,10.2,5,26.54,72.25,0.6,NA
"9676",83309,"09/11/1976",1200,0,NA,20,NA,NA,NA,NA,NA,NA
"9677",83309,"10/11/1976",0,NA,33.8,NA,5.7,1.2,26.54,72.25,2.233333,NA
"9678",83309,"10/11/1976",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"9679",83309,"11/11/1976",0,NA,32.9,NA,4.8,2.1,26.3,80.5,0.6,NA
"9680",83309,"11/11/1976",1200,0,NA,22.1,NA,NA,NA,NA,NA,NA
"9681",83309,"12/11/1976",0,NA,31.7,NA,2.5,1.7,25.54,76.5,0.666667,NA
"9682",83309,"12/11/1976",1200,0,NA,21.1,NA,NA,NA,NA,NA,NA
"9683",83309,"13/11/1976",0,NA,33.4,NA,3.6,2.6,25.94,79.5,0.3,NA
"9684",83309,"13/11/1976",1200,0.4,NA,21.2,NA,NA,NA,NA,NA,NA
"9685",83309,"14/11/1976",0,NA,31.6,NA,4,2,26.08,81.25,0.8,NA
"9686",83309,"14/11/1976",1200,0.2,NA,22,NA,NA,NA,NA,NA,NA
"9687",83309,"15/11/1976",0,NA,32,NA,3.1,2.4,25.22,87.25,0.6,NA
"9688",83309,"15/11/1976",1200,0.6,NA,22.8,NA,NA,NA,NA,NA,NA
"9689",83309,"16/11/1976",0,NA,32.1,NA,4,2.4,25.46,83.5,0.3,NA
"9690",83309,"16/11/1976",1200,14.8,NA,23.4,NA,NA,NA,NA,NA,NA
"9691",83309,"17/11/1976",0,NA,33.9,NA,7.2,2,26.18,74,1.6,NA
"9692",83309,"17/11/1976",1200,0.6,NA,21.2,NA,NA,NA,NA,NA,NA
"9693",83309,"18/11/1976",0,NA,28.8,NA,0,2.8,24.4,90,0.3,NA
"9694",83309,"18/11/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9695",83309,"19/11/1976",0,NA,30.3,NA,4.6,0.3,25.42,82.75,0.3,NA
"9696",83309,"19/11/1976",1200,14.4,NA,22.2,NA,NA,NA,NA,NA,NA
"9697",83309,"20/11/1976",0,NA,31.5,NA,4.7,1.5,24.68,87.75,0.6,NA
"9698",83309,"20/11/1976",1200,63,NA,20.8,NA,NA,NA,NA,NA,NA
"9699",83309,"21/11/1976",0,NA,27.3,NA,0.6,1.5,23.74,93.5,0.3,NA
"9700",83309,"21/11/1976",1200,49,NA,22.4,NA,NA,NA,NA,NA,NA
"9701",83309,"22/11/1976",0,NA,33.3,NA,8.3,0.5,26.52,80,0,NA
"9702",83309,"22/11/1976",1200,29.2,NA,20.3,NA,NA,NA,NA,NA,NA
"9703",83309,"23/11/1976",0,NA,31.6,NA,5.5,2.1,26.72,74,1.4,NA
"9704",83309,"23/11/1976",1200,7.2,NA,21.7,NA,NA,NA,NA,NA,NA
"9705",83309,"24/11/1976",0,NA,34.3,NA,10.8,3,26.94,71.25,1.4,NA
"9706",83309,"24/11/1976",1200,0,NA,21.8,NA,NA,NA,NA,NA,NA
"9707",83309,"25/11/1976",0,NA,32.3,NA,1.1,3.8,25.18,88.5,4.433333,NA
"9708",83309,"25/11/1976",1200,0,NA,21.7,NA,NA,NA,NA,NA,NA
"9709",83309,"26/11/1976",0,NA,29.6,NA,3.4,1,24.74,80.5,1.466667,NA
"9710",83309,"26/11/1976",1200,44.2,NA,21.7,NA,NA,NA,NA,NA,NA
"9711",83309,"27/11/1976",0,NA,30.4,NA,3.8,2.4,25.3,87.75,1.1,NA
"9712",83309,"27/11/1976",1200,0,NA,21.7,NA,NA,NA,NA,NA,NA
"9713",83309,"28/11/1976",0,NA,28.4,NA,0.3,1.3,24.04,93,0.6,NA
"9714",83309,"28/11/1976",1200,6,NA,22.4,NA,NA,NA,NA,NA,NA
"9715",83309,"29/11/1976",0,NA,28.6,NA,0.6,0.8,24.54,91.25,1.6,NA
"9716",83309,"29/11/1976",1200,4.6,NA,21.8,NA,NA,NA,NA,NA,NA
"9717",83309,"30/11/1976",0,NA,30.9,NA,2,0.9,24.1,84.25,2.4,NA
"9718",83309,"30/11/1976",1200,18.5,NA,21.2,NA,NA,NA,NA,NA,NA
"9719",83309,"01/12/1976",0,NA,32.9,NA,5.7,1.5,24.98,82.75,0.6,NA
"9720",83309,"01/12/1976",1200,16,NA,21.4,NA,NA,NA,NA,NA,NA
"9721",83309,"02/12/1976",0,NA,31.4,NA,6,1.9,25.84,82,0.3,NA
"9722",83309,"02/12/1976",1200,3.2,NA,21,NA,NA,NA,NA,NA,NA
"9723",83309,"03/12/1976",0,NA,33.1,NA,4.9,1.9,26.28,83.25,1.1,NA
"9724",83309,"03/12/1976",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"9725",83309,"04/12/1976",0,NA,33.9,NA,8.4,2.1,27.06,70,1.9,NA
"9726",83309,"04/12/1976",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"9727",83309,"05/12/1976",0,NA,30.6,NA,2,3.1,25.24,88.75,1.1,NA
"9728",83309,"05/12/1976",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"9729",83309,"06/12/1976",0,NA,32.4,NA,9.4,1.2,25.9,77,0.6,NA
"9730",83309,"06/12/1976",1200,28.8,NA,21.5,NA,NA,NA,NA,NA,NA
"9731",83309,"07/12/1976",0,NA,33.9,NA,9.2,2.9,27.34,70.75,1.6,NA
"9732",83309,"07/12/1976",1200,0,NA,22.3,NA,NA,NA,NA,NA,NA
"9733",83309,"08/12/1976",0,NA,33.3,NA,3.2,3.6,25.26,88.25,0.3,NA
"9734",83309,"08/12/1976",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"9735",83309,"09/12/1976",0,NA,31.4,NA,7.7,1.6,25.28,81.75,1.1,NA
"9736",83309,"09/12/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9737",83309,"10/12/1976",0,NA,33.4,NA,5.1,2.3,26.52,80.75,1.1,NA
"9738",83309,"10/12/1976",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"9739",83309,"11/12/1976",0,NA,31.3,NA,11.1,2.1,25.48,84,1.1,NA
"9740",83309,"11/12/1976",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"9741",83309,"12/12/1976",0,NA,30.9,NA,2.9,1.7,24.92,87.25,0.3,NA
"9742",83309,"12/12/1976",1200,73.9,NA,21.5,NA,NA,NA,NA,NA,NA
"9743",83309,"13/12/1976",0,NA,31.7,NA,2.7,1.2,25.44,80.5,0.3,NA
"9744",83309,"13/12/1976",1200,6.2,NA,22,NA,NA,NA,NA,NA,NA
"9745",83309,"14/12/1976",0,NA,30.4,NA,1.1,2.3,25.12,81,2.566667,NA
"9746",83309,"14/12/1976",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"9747",83309,"15/12/1976",0,NA,32.3,NA,4.5,2.6,26.24,79.75,1.9,NA
"9748",83309,"15/12/1976",1200,0,NA,23.2,NA,NA,NA,NA,NA,NA
"9749",83309,"16/12/1976",0,NA,28.3,NA,0.2,2.4,24.56,86,1.4,NA
"9750",83309,"16/12/1976",1200,5.6,NA,22,NA,NA,NA,NA,NA,NA
"9751",83309,"17/12/1976",0,NA,29.8,NA,3.7,1.2,24.5,85.5,1.4,NA
"9752",83309,"17/12/1976",1200,1.6,NA,20.5,NA,NA,NA,NA,NA,NA
"9753",83309,"18/12/1976",0,NA,30.9,NA,1.7,1.6,24.98,85,0.6,NA
"9754",83309,"18/12/1976",1200,6.8,NA,21.9,NA,NA,NA,NA,NA,NA
"9755",83309,"19/12/1976",0,NA,27.9,NA,0.2,1.5,23.92,90.5,1.6,NA
"9756",83309,"19/12/1976",1200,0,NA,22,NA,NA,NA,NA,NA,NA
"9757",83309,"20/12/1976",0,NA,32.3,NA,4.8,0.9,25.5,79.5,0.6,NA
"9758",83309,"20/12/1976",1200,58.6,NA,20.6,NA,NA,NA,NA,NA,NA
"9759",83309,"21/12/1976",0,NA,30.5,NA,4.4,2.5,25.62,83.25,1.1,NA
"9760",83309,"21/12/1976",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"9761",83309,"22/12/1976",0,NA,32,NA,6.5,1.8,26.24,79,1.9,NA
"9762",83309,"22/12/1976",1200,7.8,NA,21.9,NA,NA,NA,NA,NA,NA
"9763",83309,"23/12/1976",0,NA,30.4,NA,2.6,1.6,25.22,89.5,0.6,NA
"9764",83309,"23/12/1976",1200,0.3,NA,21.8,NA,NA,NA,NA,NA,NA
"9765",83309,"24/12/1976",0,NA,31.3,NA,1.1,2.2,24.36,92.75,1.6,NA
"9766",83309,"24/12/1976",1200,2.2,NA,21.8,NA,NA,NA,NA,NA,NA
"9767",83309,"25/12/1976",0,NA,32.9,NA,9.4,1.2,26.38,73.5,1.1,NA
"9768",83309,"25/12/1976",1200,21.4,NA,21.2,NA,NA,NA,NA,NA,NA
"9769",83309,"26/12/1976",0,NA,31.6,NA,2.9,2.4,24.94,93.75,1.1,NA
"9770",83309,"26/12/1976",1200,0.6,NA,22.4,NA,NA,NA,NA,NA,NA
"9771",83309,"27/12/1976",0,NA,32.6,NA,2.2,1.2,26.08,81.75,0.3,NA
"9772",83309,"27/12/1976",1200,21.4,NA,22.4,NA,NA,NA,NA,NA,NA
"9773",83309,"28/12/1976",0,NA,31.6,NA,3.3,2,25.36,88.25,0.3,NA
"9774",83309,"28/12/1976",1200,0,NA,21.2,NA,NA,NA,NA,NA,NA
"9775",83309,"29/12/1976",0,NA,31.4,NA,3.3,1.8,25.48,85.5,0.6,NA
"9776",83309,"29/12/1976",1200,12.4,NA,21.9,NA,NA,NA,NA,NA,NA
"9777",83309,"30/12/1976",0,NA,33.3,NA,6.7,2.5,25.84,80.75,0.6,NA
"9778",83309,"30/12/1976",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"9779",83309,"31/12/1976",0,NA,32.9,NA,8.9,1.7,26.86,69.5,2.066667,NA
"9780",83309,"31/12/1976",1200,0,NA,21.5,NA,NA,NA,NA,NA,NA
"9781",83309,"01/01/1977",0,NA,32.2,NA,6,3.6,26.1,73.25,1.9,NA
"9782",83309,"01/01/1977",1200,0,NA,22.8,NA,NA,NA,NA,NA,NA
"9783",83309,"02/01/1977",0,NA,29.5,NA,1,3,24.22,89.75,1.1,NA
"9784",83309,"02/01/1977",1200,0,NA,22.4,NA,NA,NA,NA,NA,NA
"9785",83309,"03/01/1977",0,NA,30.8,NA,2.6,1.2,25.4,89.25,0.3,NA
"9786",83309,"03/01/1977",1200,11.2,NA,21.6,NA,NA,NA,NA,NA,NA
"9787",83309,"04/01/1977",0,NA,30.8,NA,2.4,1.6,24.8,89.75,1.1,NA
"9788",83309,"04/01/1977",1200,2.7,NA,22.2,NA,NA,NA,NA,NA,NA
"9789",83309,"05/01/1977",0,NA,31,NA,1.9,1.2,24.92,90.5,1.9,NA
"9790",83309,"05/01/1977",1200,20.2,NA,21.6,NA,NA,NA,NA,NA,NA
"9791",83309,"06/01/1977",0,NA,29.8,NA,1.1,1.9,24.54,90.5,0.6,NA
"9792",83309,"06/01/1977",1200,3.1,NA,21.5,NA,NA,NA,NA,NA,NA
"9793",83309,"07/01/1977",0,NA,29.8,NA,2.1,1.3,25.14,81.25,3.066667,NA
"9794",83309,"07/01/1977",1200,41.1,NA,22,NA,NA,NA,NA,NA,NA
"9795",83309,"08/01/1977",0,NA,30.1,NA,0.8,2.5,25.5,80.75,2.266667,NA
"9796",83309,"08/01/1977",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
"9797",83309,"09/01/1977",0,NA,31.6,NA,3.2,2.4,25.46,81.5,2.566667,NA
"9798",83309,"09/01/1977",1200,0,NA,22.5,NA,NA,NA,NA,NA,NA
"9799",83309,"10/01/1977",0,NA,29.1,NA,1,1.9,24.5,89.75,0.6,NA
"9800",83309,"10/01/1977",1200,3,NA,22,NA,NA,NA,NA,NA,NA
"9801",83309,"11/01/1977",0,NA,29.3,NA,0.6,1.1,24.76,85.75,1.1,NA
"9802",83309,"11/01/1977",1200,0.4,NA,21.6,NA,NA,NA,NA,NA,NA
"9803",83309,"12/01/1977",0,NA,37.8,NA,9.1,1.7,27.08,73.75,1.6,NA
"9804",83309,"12/01/1977",1200,0,NA,21.7,NA,NA,NA,NA,NA,NA
"9805",83309,"13/01/1977",0,NA,33.1,NA,9.4,3.4,26.16,73.5,1.9,NA
"9806",83309,"13/01/1977",1200,0,NA,22.2,NA,NA,NA,NA,NA,NA
"9807",83309,"14/01/1977",0,NA,30.7,NA,5.6,3.3,25.76,77.75,0.6,NA
"9808",83309,"14/01/1977",1200,0,NA,21.6,NA,NA,NA,NA,NA,NA
"9809",83309,"15/01/1977",0,NA,33.6,NA,8.9,2.5,27,73.75,0.3,NA
"9810",83309,"15/01/1977",1200,0,NA,22.6,NA,NA,NA,NA,NA,NA
